e_case_id,hbx_id,irs_group_id
2136427,168622,1000000000001181
2136430,157921,1000000000001182
2136435,690572,1000000000001183
2136446,157984,1000000000001184
2136449,169760,1000000000001185
2136459,155600,1000000000001186
2136477,155627,1000000000001187
2136512,163755,1000000000001188
2136560,154616,1000000000001190
2136566,154909,1000000000001191
2136569,154813,1000000000001192
2136587,167230,1000000000001193
2136619,154660,1000000000001194
2136646,166627,1000000000001195
2136681,160371,1000000000001196
2136689,158571,1000000000001197
2136706,10001119,1000000000001199
2136729,160374,1000000000001202
2136734,156024,1000000000001203
2136754,156199,1000000000001204
2136786,160384,1000000000001206
2136800,156443,1000000000001207
2136803,163659,1000000000001208
2136824,160408,1000000000001209
2136839,3170376,1000000000001210
2136842,157065,1000000000001211
2136877,160474,1000000000001212
2136880,168813,1000000000001213
2136886,160144,1000000000001214
2136891,234966,1000000000001216
2136939,160755,1000000000001217
2136963,160415,1000000000001218
2137018,160672,1000000000001220
2137050,160479,1000000000001221
2137064,160481,1000000000001222
2137078,160484,1000000000001223
2137103,160436,1000000000001224
2137114,160446,1000000000001225
2137119,160421,1000000000001226
2114357,156578,1000000000001227
2137180,160482,1000000000001228
2137243,160502,1000000000001229
2137263,156033,1000000000001230
2114370,18774485,1000000000001231
2137310,160503,1000000000001232
2137358,161292,1000000000001233
2137379,160488,1000000000001234
2137415,154185,1000000000001235
2137427,160504,1000000000001236
2114376,169408,1000000000001237
2137488,160533,1000000000001239
2114381,156586,1000000000001240
2137493,160521,1000000000001241
2137506,166815,1000000000001243
2137520,155642,1000000000001244
2114388,18764089,1000000000001245
2137535,160534,1000000000001246
2137559,180472,1000000000001247
2137564,168442,1000000000001248
2137577,160555,1000000000001249
2137596,160538,1000000000001250
2137696,118347,1000000000001251
2137705,160531,1000000000001252
2137710,160525,1000000000001253
2137727,160530,1000000000001254
2137734,160532,1000000000001255
2137769,160541,1000000000001256
2137789,169208,1000000000001258
2137795,160564,1000000000001259
2137816,160543,1000000000001260
2114436,156603,1000000000001261
2137880,163461,1000000000001262
2137900,160545,1000000000001263
2137912,160575,1000000000001264
2137955,160583,1000000000001266
2138007,160634,1000000000001267
2138041,169193,1000000000001269
2138055,160633,1000000000001270
2138062,160653,1000000000001271
2138074,160654,1000000000001272
2138092,167619,1000000000001273
2138104,162666,1000000000001274
2138147,160592,1000000000001275
2138174,160626,1000000000001276
2138238,160676,1000000000001277
2138262,157823,1000000000001278
2138292,156697,1000000000001279
2138329,155905,1000000000001280
2111961,156155,1000000000001281
2138373,155488,1000000000001282
2138383,155492,1000000000001283
2138419,116151,1000000000001284
2138435,156036,1000000000001285
2138442,155851,1000000000001286
2138489,160702,1000000000001289
2138492,156061,1000000000001290
2138498,168301,1000000000001292
2138506,155873,1000000000001294
2138549,169655,1000000000001295
2138557,155186,1000000000001296
2138580,160711,1000000000001297
2138592,157561,1000000000001298
2138604,155899,1000000000001299
2138613,158228,1000000000001300
2138684,124985,1000000000001301
2138697,168876,1000000000001302
2138720,155547,1000000000001303
2138757,161120,1000000000001304
2114517,156639,1000000000001305
2138772,163736,1000000000001306
2138788,157425,1000000000001307
2138814,161061,1000000000001308
2138890,161068,1000000000001309
2114528,136946,1000000000001310
2138958,156319,1000000000001311
2138997,157891,1000000000001313
2139045,160806,1000000000001314
2139090,160789,1000000000001315
2139108,160833,1000000000001316
2114538,156672,1000000000001317
2139115,DC051,1000000000001318
2139135,160838,1000000000001319
2139197,157756,1000000000001320
2139210,155167,1000000000001321
2139249,11020185,1000000000001322
2139268,156390,1000000000001323
2139295,155825,1000000000001324
2139307,160903,1000000000001325
2139365,161354,1000000000001326
2139371,161122,1000000000001327
2114563,156587,1000000000001330
2139422,160843,1000000000001331
2139464,160855,1000000000001332
2139470,DC075,1000000000001333
2139508,156093,1000000000001334
2114567,156588,1000000000001335
2139523,160864,1000000000001336
2139533,167753,1000000000001337
2139560,160873,1000000000001338
2139590,160962,1000000000001339
2139605,172523,1000000000001340
2139666,158881,1000000000001341
2139670,168269,1000000000001342
2139677,166089,1000000000001343
2139764,160923,1000000000001344
2139811,165303,1000000000001345
2139827,159110,1000000000001346
2139853,160976,1000000000001347
2139956,160941,1000000000001348
2139967,125296,1000000000001349
2140005,157032,1000000000001350
2140038,165119,1000000000001351
2140080,160953,1000000000001352
2140123,161016,1000000000001353
2140170,161000,1000000000001354
2140222,161005,1000000000001356
2140231,167126,1000000000001357
2140248,191195,1000000000001358
2140351,161098,1000000000001359
2140404,161178,1000000000001361
2140419,161037,1000000000001362
2140457,163012,1000000000001364
2140484,161059,1000000000001365
2140504,162476,1000000000001366
2140566,161092,1000000000001367
2114644,156921,1000000000001368
2140603,163444,1000000000001369
2140635,161137,1000000000001371
2140669,161156,1000000000001372
2140716,161179,1000000000001373
2140827,161222,1000000000001375
2140888,173931,1000000000001377
2140893,163237,1000000000001378
2140923,DC0116,1000000000001379
2140968,3118664,1000000000001380
2114674,116015,1000000000001381
2140975,161173,1000000000001382
2140979,154360,1000000000001383
2141029,161192,1000000000001385
2141143,170019,1000000000001386
2141213,155566,1000000000001387
2141260,18764042,1000000000001388
2141303,168613,1000000000001389
2141313,162267,1000000000001390
2141371,161360,1000000000001391
2141387,DC0125,1000000000001392
2141411,161388,1000000000001394
2141444,168541,1000000000001395
2141461,155210,1000000000001396
2114721,156648,1000000000001397
2141485,161595,1000000000001399
2141542,155928,1000000000001400
2141559,161830,1000000000001401
2141579,161367,1000000000001402
2141714,161418,1000000000001405
2141740,161436,1000000000001406
2114740,157368,1000000000001407
2141759,161444,1000000000001408
2141790,161477,1000000000001409
2141800,DC0124,1000000000001410
2141809,119107,1000000000001411
2141825,161486,1000000000001412
2114745,158868,1000000000001413
2141846,162220,1000000000001415
2141857,161506,1000000000001416
2141862,168927,1000000000001417
2141871,161499,1000000000001418
2141880,161502,1000000000001419
2141948,161542,1000000000001421
2141958,162247,1000000000001422
2142004,161484,1000000000001423
2142060,161507,1000000000001424
2142098,161518,1000000000001427
2142133,155059,1000000000001428
2142590,161593,1000000000001431
2142663,149098,1000000000001432
2142700,161640,1000000000001434
2142736,161664,1000000000001435
2142780,161721,1000000000001436
2142824,161699,1000000000001438
2143058,161702,1000000000001440
2143114,161724,1000000000001441
2143142,161742,1000000000001442
2143169,167345,1000000000001443
2143227,161775,1000000000001444
2143243,161753,1000000000001445
2143281,161785,1000000000001447
2143312,161807,1000000000001448
2143428,18769476,1000000000001450
2143444,167430,1000000000001451
2143472,161901,1000000000001452
2143591,232286,1000000000001454
2143752,162103,1000000000001456
2143780,163141,1000000000001457
2143814,161913,1000000000001458
2143863,161952,1000000000001460
2143897,161977,1000000000001461
2114833,166392,1000000000001462
2143982,162028,1000000000001463
2144024,161916,1000000000001464
2144041,161917,1000000000001465
2144076,161923,1000000000001466
2144092,161945,1000000000001467
2144139,165116,1000000000001469
2114845,156685,1000000000001470
2114848,156704,1000000000001471
2144243,163154,1000000000001472
2144442,162123,1000000000001473
2144463,165050,1000000000001474
2114856,156332,1000000000001475
2144552,162044,1000000000001476
2144592,162294,1000000000001477
2144604,162074,1000000000001478
2144610,162081,1000000000001479
2144740,162113,1000000000001481
2144748,162132,1000000000001482
2144799,151065,1000000000001483
2144812,162071,1000000000001484
2114877,156701,1000000000001485
2144909,162173,1000000000001486
2144923,163835,1000000000001487
2144984,162227,1000000000001488
2145006,162235,1000000000001489
2145011,162238,1000000000001490
2145021,162237,1000000000001491
2114883,156702,1000000000001492
2145036,168716,1000000000001493
2145064,165145,1000000000001494
2145135,162198,1000000000001496
2145202,162204,1000000000001497
2145214,162210,1000000000001498
2145224,162214,1000000000001499
2145258,168519,1000000000001500
2145290,162678,1000000000001501
2145346,162263,1000000000001503
2114894,167191,1000000000001504
2145390,162285,1000000000001505
2145452,162303,1000000000001506
2145458,162304,1000000000001507
2145488,162311,1000000000001508
2145542,162239,1000000000001510
2145584,162265,1000000000001511
2145659,162705,1000000000001512
2145751,162355,1000000000001513
2114924,156879,1000000000001514
2145816,162332,1000000000001515
2145827,18764553,1000000000001516
2145833,162340,1000000000001517
2145849,162347,1000000000001518
2145867,163255,1000000000001519
2145924,164708,1000000000001520
2114935,18771487,1000000000001521
2146023,137315,1000000000001522
2146047,163831,1000000000001524
2114937,158793,1000000000001525
2146072,162370,1000000000001526
2146091,162380,1000000000001527
2146107,167759,1000000000001528
2146112,118218,1000000000001529
2146245,162427,1000000000001531
2146252,162429,1000000000001532
2146281,164857,1000000000001533
2146286,162438,1000000000001534
2146366,172910,1000000000001536
2146393,162511,1000000000001538
2114969,156726,1000000000001540
2111990,156167,1000000000001541
2146491,162527,1000000000001542
2114973,139063,1000000000001543
2146504,176550,1000000000001544
2146516,168684,1000000000001545
2146544,157129,1000000000001547
2146587,162516,1000000000001548
2146593,162499,1000000000001549
2146644,162528,1000000000001551
2146675,162555,1000000000001552
2146760,162580,1000000000001553
2114999,156846,1000000000001554
2146850,162674,1000000000001555
2146858,162568,1000000000001556
2146863,162573,1000000000001557
2146877,162578,1000000000001558
2146931,162608,1000000000001560
2146938,162609,1000000000001561
2146943,162610,1000000000001562
2146976,162643,1000000000001563
2115007,156796,1000000000001564
2147001,163126,1000000000001565
2147016,162654,1000000000001566
2147033,162658,1000000000001567
2147039,162660,1000000000001568
2147062,162667,1000000000001569
2147075,162635,1000000000001570
2147104,169114,1000000000001571
2147118,164903,1000000000001572
2147158,162655,1000000000001573
2147167,162659,1000000000001574
2147173,164653,1000000000001575
2147216,162671,1000000000001576
2111993,156168,1000000000001577
2147251,162677,1000000000001578
2147257,165438,1000000000001579
2147278,163148,1000000000001581
2147284,162729,1000000000001582
2147290,166995,1000000000001583
2147307,162698,1000000000001584
2115029,156748,1000000000001585
2147313,162699,1000000000001586
2147345,162669,1000000000001587
2147376,162673,1000000000001588
2147400,162675,1000000000001589
2147446,162688,1000000000001590
2147451,170215,1000000000001591
2147460,162691,1000000000001592
2147466,162700,1000000000001593
2147484,169174,1000000000001594
2147519,162713,1000000000001595
2147546,162731,1000000000001596
2147551,162734,1000000000001597
2147556,164285,1000000000001598
2147575,163720,1000000000001599
2147580,162745,1000000000001600
2147584,162704,1000000000001601
2115052,156761,1000000000001602
2147638,162730,1000000000001603
2147651,162735,1000000000001604
2147680,162749,1000000000001605
2147700,162759,1000000000001606
2147717,162763,1000000000001607
2147732,165742,1000000000001608
2147749,162769,1000000000001609
2147783,162782,1000000000001610
2147816,162789,1000000000001611
2115072,157933,1000000000001612
2147842,162750,1000000000001613
2147856,162758,1000000000001614
2147874,163811,1000000000001615
2147883,162781,1000000000001616
2147903,162786,1000000000001617
2147920,162800,1000000000001618
2147945,163093,1000000000001619
2147951,162814,1000000000001620
2115087,156718,1000000000001622
2148012,18771577,1000000000001623
2148036,162953,1000000000001624
2148060,162830,1000000000001625
2115096,153509,1000000000001626
2148125,163610,1000000000001627
2148153,162803,1000000000001628
2148158,162821,1000000000001629
2148218,162810,1000000000001630
2148341,162905,1000000000001631
2115116,156724,1000000000001632
2148360,162894,1000000000001633
2148386,167682,1000000000001634
2148403,162857,1000000000001635
2148521,11020195,1000000000001638
2148544,162890,1000000000001639
2148553,162975,1000000000001640
2115131,156736,1000000000001642
2148602,162945,1000000000001643
2148607,162926,1000000000001644
2148614,167185,1000000000001645
2148635,162910,1000000000001646
2148645,164267,1000000000001647
2148669,163928,1000000000001648
2148781,162981,1000000000001649
2148836,168454,1000000000001650
2148850,167118,1000000000001651
2148886,162649,1000000000001652
2115147,156744,1000000000001653
2148916,163127,1000000000001654
